ts,symbol,equity,market_open,size_usdc,tokens_out,usd_back,roundtrip_bps,buy_impact_pct,sell_impact_pct,buy_route,sell_route,index_price,liquidity_usd
2026-09-13T12:27:59+00:00,AAPLx,AAPL,False,100,0.30070238,99.7743,22.57,0.2131,0.0126,Raydium CLMM,Raydium CLMM,330.6927,848314.0
2026-09-13T12:27:59+00:00,AAPLx,AAPL,False,1000,3.00565531,997.2034,27.97,0.2585,0.0212,Raydium CLMM,Raydium CLMM,330.6927,848314.0
2026-09-13T12:27:59+00:00,AAPLx,AAPL,False,10000,30.02163883,9956.4529,43.55,0.3744,0.0613,Byreal + Whirlpool + Raydium CLMM,Byreal + Raydium CLMM + Whirlpool,330.6927,848314.0
2026-09-13T12:27:59+00:00,TSLAx,TSLA,False,100,0.27447898,99.9511,4.89,0.0398,0.0092,Whirlpool,Riptide,364.0802,1350007.0
2026-09-13T12:27:59+00:00,TSLAx,TSLA,False,1000,2.74340103,999.0028,9.97,0.0903,0.0287,Raydium CLMM,Riptide,364.0802,1350007.0
2026-09-13T12:27:59+00:00,TSLAx,TSLA,False,10000,27.43379623,9989.9497,10.05,0.0718,0.0287,Raydium CLMM + Riptide,Riptide,364.0802,1350007.0
2026-09-13T12:27:59+00:00,NVDAx,NVDA,False,100,0.46497243,99.9635,3.65,0.4169,0.0,Whirlpool,Riptide,213.7596,1848975.0
2026-09-13T12:27:59+00:00,NVDAx,NVDA,False,1000,4.64716726,999.0908,9.09,0.4717,0.0,HumidiFi + Raydium CLMM,Riptide,213.7596,1848975.0
2026-09-13T12:27:59+00:00,NVDAx,NVDA,False,10000,46.46036494,9988.4773,11.52,0.4959,0.0,Whirlpool + HumidiFi + Raydium CLMM + Riptide,Riptide,213.7596,1848975.0
2026-09-13T12:27:59+00:00,SPYx,SPY,False,100,0.13075357,99.9948,0.52,0.0042,0.001,Byreal,Raydium CLMM,760.2544,3879169.0
2026-09-13T12:27:59+00:00,SPYx,SPY,False,1000,1.30738071,999.7418,2.58,0.016,0.0098,Riptide,Raydium CLMM,760.2544,3879169.0
2026-09-13T12:27:59+00:00,SPYx,SPY,False,10000,13.07374413,9994.5572,5.44,0.0165,0.0379,Riptide + Byreal,Byreal + Riptide + Raydium CLMM,760.2544,3879169.0
2026-09-13T12:27:59+00:00,MSTRx,MSTR,False,100,0.77908388,99.953,4.7,0.0,0.0734,Quay + GoonFi V2 + Raydium CLMM,Riptide,128.3618,709712.0
2026-09-13T12:27:59+00:00,MSTRx,MSTR,False,1000,7.78894922,999.2925,7.07,0.0,0.0729,HumidiFi + Raydium CLMM,Riptide,128.3618,709712.0
2026-09-13T12:27:59+00:00,MSTRx,MSTR,False,10000,77.85580428,9986.2161,13.78,0.0411,0.0968,Riptide + HumidiFi + Raydium CLMM,Riptide,128.3618,709712.0
2026-09-13T12:27:59+00:00,METAx,META,False,100,0.15512765,99.6688,33.12,0.325,0.0062,Whirlpool,Whirlpool,640.9226,205422.0
2026-09-13T12:27:59+00:00,METAx,META,False,1000,1.55047166,995.6674,43.33,0.3767,0.0568,Whirlpool,Whirlpool,640.9226,205422.0
2026-09-13T12:27:59+00:00,METAx,META,False,10000,15.46292202,9904.6172,95.38,0.6452,0.3106,Byreal + Raydium CLMM + Whirlpool,Byreal + Raydium CLMM + Whirlpool,640.9226,205422.0
2026-09-13T12:27:59+00:00,GOOGLx,GOOGL,False,100,0.29432619,99.6681,33.19,0.3258,0.0061,Whirlpool,Byreal,337.7754,308092.0
2026-09-13T12:27:59+00:00,GOOGLx,GOOGL,False,1000,2.94319582,996.2102,37.9,0.3281,0.0511,HumidiFi + Meteora DLMM,Byreal,337.7754,308092.0
2026-09-13T12:27:59+00:00,GOOGLx,GOOGL,False,10000,29.3881552,9938.1576,61.84,0.4764,0.1427,Raydium CLMM + HumidiFi + Meteora DLMM + Whirlpool,Raydium CLMM + Whirlpool + Byreal,337.7754,308092.0
2026-09-13T12:27:59+00:00,AMZNx,AMZN,False,100,0.39218115,99.5911,40.89,0.4032,0.0057,Byreal,Byreal,253.9008,199785.0
2026-09-13T12:27:59+00:00,AMZNx,AMZN,False,1000,3.9201727,995.0634,49.37,0.4448,0.049,Byreal,Byreal,253.9008,199785.0
2026-09-13T12:27:59+00:00,AMZNx,AMZN,False,10000,39.13471851,9911.7999,88.2,0.615,0.2686,Quantum + Raydium CLMM + Byreal,Raydium CLMM + Flux + Byreal,253.9008,199785.0
2026-09-13T12:29:03+00:00,AAPLx,AAPL,False,100,0.30070589,99.7755,22.45,0.2125,0.012,Raydium CLMM,Raydium CLMM,330.6909,848310.0
2026-09-13T12:29:03+00:00,AAPLx,AAPL,False,1000,3.00566713,997.2073,27.93,0.2587,0.0207,Raydium CLMM,Raydium CLMM,330.6909,848310.0
2026-09-13T12:29:03+00:00,AAPLx,AAPL,False,10000,30.02167335,9956.4643,43.54,0.3735,0.0621,Raydium CLMM + Byreal + Whirlpool,Byreal + Whirlpool + Raydium CLMM,330.6909,848310.0
2026-09-13T12:29:03+00:00,TSLAx,TSLA,False,100,0.27439396,99.9179,8.21,0.19,0.0,TesseraV + Meteora DLMM,Whirlpool,364.4005,1350183.0
2026-09-13T12:29:03+00:00,TSLAx,TSLA,False,1000,2.74393466,999.0005,10.0,0.1902,0.0,Riptide,Riptide,364.4005,1350183.0
2026-09-13T12:29:03+00:00,TSLAx,TSLA,False,10000,27.43872334,9989.7957,10.2,0.1925,0.0,Raydium CLMM + Riptide + Quantum + Meteora DLMM,Whirlpool + Riptide,364.4005,1350183.0
2026-09-13T12:29:03+00:00,NVDAx,NVDA,False,100,0.46493187,99.942,5.8,0.0476,0.0104,Whirlpool,Riptide,214.496,1847751.0
2026-09-13T12:29:03+00:00,NVDAx,NVDA,False,1000,4.64736587,999.0,10.0,0.0896,0.0105,Riptide,Riptide,214.496,1847751.0
2026-09-13T12:29:03+00:00,NVDAx,NVDA,False,10000,46.46470528,9988.0757,11.92,0.1088,0.0105,BisonFi + Raydium CLMM + Riptide,Riptide,214.496,1847751.0
2026-09-13T12:29:03+00:00,SPYx,SPY,False,100,0.13074314,99.9863,1.37,0.013,0.0007,Whirlpool,Raydium CLMM,760.2382,3881607.0
2026-09-13T12:29:03+00:00,SPYx,SPY,False,1000,1.30738553,999.74,2.6,0.0165,0.0095,Riptide,Raydium CLMM,760.2382,3881607.0
2026-09-13T12:29:03+00:00,SPYx,SPY,False,10000,13.07368676,9994.5826,5.42,0.0177,0.0364,Riptide + Raydium CLMM,Byreal + Raydium CLMM + Riptide,760.2382,3881607.0
2026-09-13T12:29:03+00:00,MSTRx,MSTR,False,100,0.77898501,99.9423,5.77,0.0,0.0935,TesseraV + Raydium CLMM,Riptide,128.3885,709894.0
2026-09-13T12:29:03+00:00,MSTRx,MSTR,False,1000,7.78792999,999.1766,8.23,0.0,0.0935,Quantum + Raydium CLMM,Riptide,128.3885,709894.0
2026-09-13T12:29:03+00:00,METAx,META,False,100,0.15513405,99.6688,33.12,0.3235,0.0077,Whirlpool,Whirlpool,640.8969,205322.0
2026-09-13T12:29:03+00:00,METAx,META,False,1000,1.55053239,995.6632,43.37,0.3754,0.0585,Whirlpool,Whirlpool,640.8969,205322.0
2026-09-13T12:29:03+00:00,METAx,META,False,10000,15.46324066,9904.5851,95.41,0.6458,0.3103,Byreal + Whirlpool + Raydium CLMM,Byreal + Raydium CLMM + Whirlpool,640.8969,205322.0
2026-09-13T12:29:03+00:00,GOOGLx,GOOGL,False,100,0.29432619,99.6686,33.14,0.0,0.4044,Whirlpool,Byreal,339.1233,308088.0
2026-09-13T12:29:03+00:00,GOOGLx,GOOGL,False,1000,2.94294163,996.3789,36.21,0.0,0.4242,HumidiFi + Meteora DLMM,Raydium CLMM + Byreal + Whirlpool,339.1233,308088.0
2026-09-13T12:29:03+00:00,GOOGLx,GOOGL,False,10000,29.3871196,9937.8212,62.18,0.0814,0.5408,Raydium CLMM + TesseraV + Meteora DLMM + Whirlpool,Whirlpool + Byreal + Raydium CLMM,339.1233,308088.0
2026-09-13T12:29:03+00:00,AMZNx,AMZN,False,100,0.39218136,99.5911,40.89,0.4032,0.0057,Byreal,Byreal,253.8972,199784.0
2026-09-13T12:29:03+00:00,AMZNx,AMZN,False,1000,3.92017479,995.0634,49.37,0.4448,0.049,Byreal,Byreal,253.8972,199784.0
2026-09-13T12:29:03+00:00,AMZNx,AMZN,False,10000,39.13469726,9911.8038,88.2,0.6151,0.2685,Byreal + Raydium CLMM + BisonFi,Byreal + Raydium CLMM + Flux,253.8972,199784.0
2026-09-13T12:34:43+00:00,AAPLx,AAPL,False,100,0.30137064,99.9851,1.49,0.0125,0.0025,Raydium CLMM,Whirlpool,330.6186,842796.0
2026-09-13T12:34:43+00:00,AAPLx,AAPL,False,1000,3.01013368,998.5357,14.64,0.131,0.0154,Raydium CLMM,Raydium CLMM,330.6186,842796.0
2026-09-13T12:34:43+00:00,AAPLx,AAPL,False,10000,30.03305406,9958.9819,41.02,0.3576,0.0528,Whirlpool + Quantum + Raydium CLMM,Raydium CLMM + Byreal + Whirlpool,330.6186,842796.0
2026-09-13T12:34:43+00:00,TSLAx,TSLA,False,100,0.27460438,99.9082,9.18,0.0411,0.0507,Whirlpool,Riptide,363.9265,1343739.0
2026-09-13T12:34:43+00:00,TSLAx,TSLA,False,1000,2.74576624,999.0005,10.0,0.0512,0.0104,Riptide,Riptide,363.9265,1343739.0
2026-09-13T12:34:43+00:00,TSLAx,TSLA,False,10000,27.4569165,9989.7528,10.25,0.0922,0.0059,Whirlpool + Riptide + BinaryFi,Riptide,363.9265,1343739.0
2026-09-13T12:34:43+00:00,NVDAx,NVDA,False,100,0.46486365,99.9091,9.09,0.0706,0.0203,TesseraV + Raydium CLMM,Riptide,214.5523,1854220.0
2026-09-13T12:34:43+00:00,NVDAx,NVDA,False,1000,4.6482155,998.9912,10.09,0.0797,0.0212,Riptide,Riptide,214.5523,1854220.0
2026-09-13T12:34:43+00:00,NVDAx,NVDA,False,10000,46.47358578,9988.0702,11.93,0.0981,0.0212,GoonFi V2 + Manifest + BisonFi + Raydium CLMM + Riptide,Riptide,214.5523,1854220.0
2026-09-13T12:34:43+00:00,SPYx,SPY,False,100,0.13074692,99.9896,1.04,0.0092,0.0012,Whirlpool,Raydium CLMM,760.3986,3902526.0
2026-09-13T12:34:43+00:00,SPYx,SPY,False,1000,1.30746241,999.8032,1.97,0.3407,0.0,Riptide,Raydium CLMM,760.3986,3902526.0
2026-09-13T12:34:43+00:00,SPYx,SPY,False,10000,13.07430892,9994.719,5.28,0.3447,0.0,Riptide + Raydium CLMM,Riptide + Byreal + Raydium CLMM,760.3986,3902526.0
2026-09-13T12:34:43+00:00,MSTRx,MSTR,False,100,0.77931465,99.9,10.0,0.3719,0.0,Riptide,Riptide,127.8132,712098.0
2026-09-13T12:34:43+00:00,MSTRx,MSTR,False,1000,7.79314657,996.9451,30.55,0.3719,0.0,Riptide,Byreal,127.8132,712098.0
2026-09-13T12:34:43+00:00,MSTRx,MSTR,False,10000,77.91102796,9984.9984,15.0,0.398,0.0,Riptide + TesseraV + Raydium CLMM,Riptide,127.8132,712098.0
2026-09-13T12:34:43+00:00,METAx,META,False,100,0.15515421,99.6732,32.68,0.0068,0.3201,Whirlpool,Raydium CLMM,642.8709,205184.0
2026-09-13T12:34:43+00:00,METAx,META,False,1000,1.55072681,995.6488,43.51,0.0593,0.3761,Whirlpool,Whirlpool,642.8709,205184.0
2026-09-13T12:34:43+00:00,METAx,META,False,10000,15.46436263,9904.4363,95.56,0.3358,0.6219,Byreal + Whirlpool + Raydium CLMM,Raydium CLMM + Whirlpool + Byreal,642.8709,205184.0
2026-09-13T12:34:43+00:00,GOOGLx,GOOGL,False,100,0.29442623,99.6741,32.59,0.3248,0.0012,Whirlpool,Byreal,337.6652,304841.0
2026-09-13T12:34:43+00:00,GOOGLx,GOOGL,False,1000,2.94320828,995.9352,40.65,0.3604,0.0462,GoonFi V2 + Meteora DLMM,Byreal,337.6652,304841.0
2026-09-13T12:34:43+00:00,GOOGLx,GOOGL,False,10000,29.39261585,9935.2353,64.76,0.4941,0.1544,Raydium CLMM + Whirlpool + TesseraV + Meteora DLMM,Byreal + Raydium CLMM + Meteora DLMM + HumidiFi,337.6652,304841.0
2026-09-13T12:34:43+00:00,AMZNx,AMZN,False,100,0.39220183,99.5909,40.91,0.4032,0.0059,Byreal,Byreal,253.8881,199781.0
2026-09-13T12:34:43+00:00,AMZNx,AMZN,False,1000,3.9203823,995.0632,49.37,0.4448,0.0491,Byreal,Byreal,253.8881,199781.0
2026-09-13T12:34:43+00:00,AMZNx,AMZN,False,10000,39.13516858,9911.0745,88.93,0.6191,0.2718,Byreal + HumidiFi + Raydium CLMM,Raydium CLMM + Byreal,253.8881,199781.0
2026-09-13T12:40:30+00:00,AAPLx,AAPL,False,100,0.30087004,99.8175,18.25,0.1906,0.0,Raydium CLMM,Byreal,330.5839,843139.0
2026-09-13T12:40:30+00:00,AAPLx,AAPL,False,1000,3.00635806,997.1633,28.37,0.2683,0.0154,Raydium CLMM,Raydium CLMM,330.5839,843139.0
2026-09-13T12:40:30+00:00,AAPLx,AAPL,False,10000,30.0313073,9957.2413,42.76,0.3753,0.0524,Whirlpool + Raydium CLMM + GoonFi V2,Whirlpool + Byreal + Raydium CLMM,330.5839,843139.0
2026-09-13T12:40:30+00:00,TSLAx,TSLA,False,100,0.27452577,99.9018,9.82,0.0641,0.0341,Riptide,Whirlpool,363.9526,1345045.0
2026-09-13T12:40:30+00:00,TSLAx,TSLA,False,1000,2.74525778,998.9525,10.48,0.0641,0.0407,Riptide,Riptide,363.9526,1345045.0
2026-09-13T12:40:30+00:00,TSLAx,TSLA,False,10000,27.45322003,9989.7651,10.23,0.0618,0.0406,Whirlpool + Riptide + GoonFi V2 + Raydium CLMM,Riptide + Whirlpool,363.9526,1345045.0
2026-09-13T12:40:30+00:00,NVDAx,NVDA,False,100,0.46504253,99.9439,5.61,0.4791,0.0,TesseraV + Raydium CLMM,Riptide,213.5944,1853499.0
2026-09-13T12:40:30+00:00,NVDAx,NVDA,False,1000,4.65106514,999.5767,4.23,0.4654,0.0,Byreal + Scorch + Raydium CLMM,Riptide,213.5944,1853499.0
2026-09-13T12:40:30+00:00,SPYx,SPY,False,100,0.13077076,99.991,0.9,0.0,0.001,Whirlpool,Raydium CLMM,760.473,3862576.0
2026-09-13T12:40:30+00:00,SPYx,SPY,False,1000,1.30746873,999.6353,3.65,0.0263,0.0102,Byreal,Raydium CLMM,760.473,3862576.0
2026-09-13T12:40:30+00:00,SPYx,SPY,False,10000,13.07363206,9994.3341,5.67,0.0343,0.0223,Whirlpool + Byreal + Riptide,Raydium CLMM + Riptide,760.473,3862576.0
2026-09-13T12:40:30+00:00,MSTRx,MSTR,False,100,0.78020811,99.9172,8.28,0.0,0.0988,Riptide,Byreal,128.1639,713513.0
2026-09-13T12:40:30+00:00,MSTRx,MSTR,False,1000,7.80208111,999.0005,10.0,0.0,0.116,Riptide,Riptide,128.1639,713513.0
2026-09-13T12:40:30+00:00,MSTRx,MSTR,False,10000,78.00066618,9985.1971,14.8,0.0098,0.1382,Riptide + Kipseli + Raydium CLMM,Byreal + Riptide,128.1639,713513.0
2026-09-13T12:40:30+00:00,METAx,META,False,100,0.15521998,99.7123,28.77,0.2806,0.0071,Kipseli + Meteora DLMM,Raydium CLMM,640.8278,204707.0
2026-09-13T12:40:30+00:00,METAx,META,False,1000,1.55113158,995.7455,42.55,0.3493,0.0765,Whirlpool,Raydium CLMM,640.8278,204707.0
2026-09-13T12:40:30+00:00,METAx,META,False,10000,15.46653214,9904.2281,95.77,0.637,0.3228,Raydium CLMM + Whirlpool + Byreal,Whirlpool + Byreal + Raydium CLMM,640.8278,204707.0
2026-09-13T12:40:30+00:00,GOOGLx,GOOGL,False,100,0.294752,99.7704,22.96,0.227,0.0026,HumidiFi + Meteora DLMM,Whirlpool,337.6227,305136.0
2026-09-13T12:40:30+00:00,GOOGLx,GOOGL,False,1000,2.94750893,997.2327,27.67,0.2273,0.0495,TesseraV + Meteora DLMM,Byreal,337.6227,305136.0
2026-09-13T12:40:30+00:00,GOOGLx,GOOGL,False,10000,29.41062293,9940.3965,59.6,0.4456,0.1511,Raydium CLMM + Whirlpool + HumidiFi + Meteora DLMM,Byreal + Whirlpool + Raydium CLMM,337.6227,305136.0
2026-09-13T12:40:30+00:00,AMZNx,AMZN,False,100,0.39220192,99.5995,40.05,0.3952,0.0053,Byreal,Raydium CLMM,253.9083,200228.0
2026-09-13T12:40:30+00:00,AMZNx,AMZN,False,1000,3.92039169,995.0983,49.02,0.4366,0.0538,Byreal,Raydium CLMM,253.9083,200228.0
2026-09-13T12:40:30+00:00,AMZNx,AMZN,False,10000,39.13425501,9912.2862,87.71,0.6135,0.2658,Byreal + Raydium CLMM + Quantum,Raydium CLMM + Byreal + Quantum,253.9083,200228.0
2026-09-13T12:46:08+00:00,AAPLx,AAPL,False,100,0.30074947,99.7738,22.62,0.2188,0.0074,Raydium CLMM,Raydium CLMM,330.6166,844394.0
2026-09-13T12:46:08+00:00,AAPLx,AAPL,False,1000,3.00582419,996.9861,30.14,0.2742,0.0273,Raydium CLMM,Raydium CLMM,330.6166,844394.0
2026-09-13T12:46:08+00:00,AAPLx,AAPL,False,10000,30.02697709,9955.4892,44.51,0.3779,0.0675,Byreal + Raydium CLMM + Whirlpool,Raydium CLMM + Whirlpool + Byreal,330.6166,844394.0
2026-09-13T12:46:08+00:00,TSLAx,TSLA,False,100,0.27502526,99.9231,7.69,0.3974,0.0,Whirlpool,Riptide,362.0729,1348677.0
2026-09-13T12:46:08+00:00,TSLAx,TSLA,False,1000,2.7496188,999.0002,10.0,0.4204,0.0,Riptide,Riptide,362.0729,1348677.0
2026-09-13T12:46:08+00:00,TSLAx,TSLA,False,10000,27.49552619,9989.7618,10.24,0.4228,0.0,Riptide + Whirlpool + BinaryFi,Riptide,362.0729,1348677.0
2026-09-13T12:46:08+00:00,NVDAx,NVDA,False,100,0.46505021,99.9513,4.87,0.0474,0.0013,TesseraV + Raydium CLMM,Raydium CLMM,214.5132,1854054.0
2026-09-13T12:46:08+00:00,NVDAx,NVDA,False,1000,4.6499466,999.253,7.47,0.0594,0.0153,TesseraV + Raydium CLMM,Raydium CLMM,214.5132,1854054.0
2026-09-13T12:46:08+00:00,NVDAx,NVDA,False,10000,46.48556355,9988.8707,11.13,0.0892,0.0221,Riptide + TesseraV + Raydium CLMM + Whirlpool,Raydium CLMM + Riptide,214.5132,1854054.0
2026-09-13T12:46:08+00:00,SPYx,SPY,False,100,0.13079433,99.9961,0.39,0.0,0.0493,Byreal,Raydium CLMM,760.3812,3814490.0
2026-09-13T12:46:08+00:00,SPYx,SPY,False,1000,1.30793249,999.8654,1.35,0.0,0.058,Riptide,Whirlpool + Raydium CLMM,760.3812,3814490.0
2026-09-13T12:46:08+00:00,SPYx,SPY,False,10000,13.07932602,9994.9976,5.0,0.0,0.0945,Byreal + Riptide,Byreal + Raydium CLMM + Riptide,760.3812,3814490.0
2026-09-13T12:46:08+00:00,MSTRx,MSTR,False,100,0.78098566,99.9805,1.95,0.0,0.0557,Riptide,Byreal,128.0595,713583.0
2026-09-13T12:46:08+00:00,MSTRx,MSTR,False,1000,7.80985663,999.1794,8.21,0.0,0.1182,Riptide,Riptide + Whirlpool + Byreal,128.0595,713583.0
2026-09-13T12:46:08+00:00,MSTRx,MSTR,False,10000,78.07642542,9985.3161,14.68,0.0,0.1546,Riptide,Raydium CLMM + Byreal + Riptide,128.0595,713583.0
2026-09-13T12:46:08+00:00,METAx,META,False,100,0.15521669,99.669,33.1,0.3251,0.0059,Whirlpool,Whirlpool,640.5627,203689.0
2026-09-13T12:46:08+00:00,METAx,META,False,1000,1.55136797,995.6226,43.77,0.3764,0.0615,Whirlpool,Whirlpool,640.5627,203689.0
2026-09-13T12:46:08+00:00,METAx,META,False,10000,15.47063564,9902.9779,97.02,0.6528,0.3195,Byreal + Raydium CLMM + Whirlpool,Byreal + Whirlpool + Raydium CLMM,640.5627,203689.0
2026-09-13T12:46:08+00:00,GOOGLx,GOOGL,False,100,0.29470471,99.7539,24.61,0.3177,0.0,Deriverse + BisonFi + Meteora DLMM,Whirlpool,337.3632,302526.0
2026-09-13T12:46:08+00:00,GOOGLx,GOOGL,False,1000,2.94700537,997.0624,29.38,0.3191,0.0,TesseraV + Meteora DLMM,Byreal,337.3632,302526.0
2026-09-13T12:46:08+00:00,GOOGLx,GOOGL,False,10000,29.41515065,9938.7768,61.22,0.5048,0.1079,Raydium CLMM + Whirlpool + TesseraV + Meteora DLMM,Raydium CLMM + Byreal + Whirlpool,337.3632,302526.0
2026-09-13T12:46:08+00:00,AMZNx,AMZN,False,100,0.39227647,99.5943,40.57,0.4025,0.0032,Byreal,Byreal,253.8365,199153.0
2026-09-13T12:46:08+00:00,AMZNx,AMZN,False,1000,3.92169933,995.3995,46.0,0.4296,0.0306,Byreal,Byreal,253.8365,199153.0
2026-09-13T12:46:08+00:00,AMZNx,AMZN,False,10000,39.14952892,9914.9729,85.03,0.6009,0.2509,Byreal + Raydium CLMM,Byreal + Raydium CLMM + Flux,253.8365,199153.0
2026-09-13T12:51:47+00:00,AAPLx,AAPL,False,100,0.30088766,99.7842,21.58,1.1676,0.0,Raydium CLMM,Byreal,327.3185,840231.0
2026-09-13T12:51:47+00:00,AAPLx,AAPL,False,1000,3.00601889,996.7803,32.2,1.2615,0.0,Raydium CLMM,Raydium CLMM,327.3185,840231.0
2026-09-13T12:51:47+00:00,AAPLx,AAPL,False,10000,30.02727811,9952.7903,47.21,1.3696,0.0,Byreal + Whirlpool + Raydium CLMM,Whirlpool + Raydium CLMM + Byreal,327.3185,840231.0
2026-09-13T12:51:47+00:00,TSLAx,TSLA,False,100,0.27485908,99.946,5.4,0.4916,0.0,Raydium CLMM,Riptide,363.7203,1348563.0
2026-09-13T12:51:47+00:00,TSLAx,TSLA,False,1000,2.74822073,999.3258,6.74,0.0717,0.0,Raydium CLMM,Riptide,363.7203,1348563.0
2026-09-13T12:51:47+00:00,TSLAx,TSLA,False,10000,27.47437645,9990.4104,9.59,0.1002,0.0,Raydium CLMM + Whirlpool + Riptide,Riptide,363.7203,1348563.0
2026-09-13T12:51:47+00:00,NVDAx,NVDA,False,100,0.4648654,99.9,10.0,0.0208,0.0791,Riptide,Riptide,214.5622,1852916.0
2026-09-13T12:51:47+00:00,NVDAx,NVDA,False,1000,4.64865409,999.1314,8.69,0.0208,0.066,Riptide,Riptide,214.5622,1852916.0
2026-09-13T12:51:47+00:00,NVDAx,NVDA,False,10000,46.47070959,9987.9111,12.09,0.0549,0.066,HumidiFi + Raydium CLMM + Riptide,Riptide,214.5622,1852916.0
2026-09-13T12:51:47+00:00,SPYx,SPY,False,100,0.13078258,99.989,1.1,0.0024,0.0086,Byreal,Raydium CLMM,760.0779,3793711.0
2026-09-13T12:51:47+00:00,SPYx,SPY,False,1000,1.30771503,999.7127,2.87,0.0109,0.0179,Riptide,Raydium CLMM,760.0779,3793711.0
2026-09-13T12:51:47+00:00,SPYx,SPY,False,10000,13.07717872,9994.5921,5.41,0.0,0.0837,Whirlpool + Byreal + Riptide,Riptide + Raydium CLMM + Byreal,760.0779,3793711.0
2026-09-13T12:51:47+00:00,MSTRx,MSTR,False,100,0.78041466,99.9162,8.38,0.0443,0.0395,Riptide,Riptide,128.0491,713548.0
2026-09-13T12:51:47+00:00,MSTRx,MSTR,False,1000,7.80288595,999.0005,10.0,0.0605,0.0395,Riptide,Riptide,128.0491,713548.0
2026-09-13T12:51:47+00:00,METAx,META,False,100,0.15525258,99.669,33.1,0.0057,0.3253,Whirlpool,Whirlpool,642.4419,202781.0
2026-09-13T12:51:47+00:00,METAx,META,False,1000,1.55173871,995.6091,43.91,0.0564,0.3829,Whirlpool,Whirlpool,642.4419,202781.0
2026-09-13T12:51:47+00:00,METAx,META,False,10000,15.47375873,9902.3116,97.69,0.3374,0.6416,Whirlpool + Byreal + Raydium CLMM,Raydium CLMM + Whirlpool + Byreal,642.4419,202781.0
2026-09-13T12:51:47+00:00,GOOGLx,GOOGL,False,100,0.29456303,99.6854,31.46,0.3083,0.0064,Quay + Whirlpool + Meteora DLMM,Byreal,337.5547,302757.0
2026-09-13T12:51:47+00:00,GOOGLx,GOOGL,False,1000,2.94558001,996.3878,36.12,0.31,0.0514,Whirlpool + Meteora DLMM,Byreal,337.5547,302757.0
2026-09-13T12:51:47+00:00,GOOGLx,GOOGL,False,10000,29.40456954,9934.2453,65.75,0.4834,0.175,Raydium CLMM + Whirlpool + Quantum + Meteora DLMM,Byreal + Meteora DLMM + HumidiFi + Raydium CLMM,337.5547,302757.0
2026-09-13T12:51:47+00:00,AMZNx,AMZN,False,100,0.39228089,99.5943,40.57,0.4028,0.0029,Byreal,Byreal,253.8309,198779.0
2026-09-13T12:51:47+00:00,AMZNx,AMZN,False,1000,3.92174284,995.3993,46.01,0.4299,0.0303,Byreal,Byreal,253.8309,198779.0
2026-09-13T12:51:47+00:00,AMZNx,AMZN,False,10000,39.1512334,9914.6502,85.35,0.5979,0.2571,Raydium CLMM + Byreal,Byreal + Raydium CLMM + HumidiFi,253.8309,198779.0
2026-09-13T12:57:25+00:00,AAPLx,AAPL,False,100,0.30073382,99.7738,22.62,0.0199,0.2063,Raydium CLMM,Raydium CLMM,331.2954,840613.0
2026-09-13T12:57:25+00:00,AAPLx,AAPL,False,1000,3.00530604,996.544,34.56,0.0875,0.2584,Whirlpool,Raydium CLMM,331.2954,840613.0
2026-09-13T12:57:25+00:00,AAPLx,AAPL,False,10000,30.02565788,9952.2257,47.77,0.1786,0.2997,Byreal + Raydium CLMM + Whirlpool,Byreal + Whirlpool + Raydium CLMM,331.2954,840613.0
2026-09-13T12:57:25+00:00,TSLAx,TSLA,False,100,0.27478815,99.9315,6.85,0.0,0.0782,Riptide,Whirlpool,363.8698,1353730.0
2026-09-13T12:57:25+00:00,TSLAx,TSLA,False,1000,2.74788152,999.0015,9.99,0.1788,0.1114,Riptide,Riptide,363.8698,1353730.0
2026-09-13T12:57:25+00:00,NVDAx,NVDA,False,100,0.46504689,99.9053,9.47,0.0798,0.0148,Whirlpool,Byreal,214.4469,1852156.0
2026-09-13T12:57:25+00:00,NVDAx,NVDA,False,1000,4.65032748,999.0005,10.0,0.0829,0.0812,Riptide,Riptide,214.4469,1852156.0
2026-09-13T12:57:25+00:00,NVDAx,NVDA,False,10000,46.49240543,9987.6937,12.31,0.0,0.1795,Whirlpool + Riptide,Riptide + Whirlpool,214.4469,1852156.0
2026-09-13T12:57:25+00:00,SPYx,SPY,False,100,0.13067,99.9932,0.68,0.0,0.0174,Scorch,Raydium CLMM,760.8459,3897455.0
2026-09-13T12:57:25+00:00,SPYx,SPY,False,1000,1.30641103,999.625,3.75,0.0116,0.0259,Riptide,Raydium CLMM,760.8459,3897455.0
2026-09-13T12:57:25+00:00,SPYx,SPY,False,10000,13.06346849,9993.9168,6.08,0.0165,0.0443,Riptide + Raydium CLMM,Byreal + Raydium CLMM + Riptide,760.8459,3897455.0
2026-09-13T12:57:25+00:00,MSTRx,MSTR,False,100,0.78005118,99.9,10.0,0.0,0.1229,Riptide,Riptide,128.1971,713557.0
2026-09-13T12:57:25+00:00,MSTRx,MSTR,False,1000,7.80051184,998.9974,10.03,0.0,0.1232,Riptide,Riptide,128.1971,713557.0
2026-09-13T12:57:25+00:00,MSTRx,MSTR,False,10000,77.99522681,9984.8683,15.13,0.0,0.1616,Riptide,Riptide + Byreal,128.1971,713557.0
2026-09-13T12:57:25+00:00,METAx,META,False,100,0.15518104,99.6691,33.09,0.3253,0.0056,Whirlpool,Whirlpool,640.6944,203699.0
